% Spectrum for month 12, day 10.
%
% The first column contains the channel number (0-8191)
% and the second contains the number of counts in that channel.
%
% E1 = 1.7743 MeV
% E2 = 1.9376 MeV
% E4 = 3.9299 MeV
%
1154	2084
1155	2020
1156	1928
1157	1885
1158	2078
1159	1920
1160	1962
1161	1971
1162	1897
1163	2018
1164	1964
1165	1909
1166	1998
1167	1963
1168	2001
1169	2003
1170	2017
1171	1983
1172	1950
1173	1926
1174	2051
1175	1989
1176	2099
1177	1971
1178	1982
1179	1877
1180	1876
1181	2052
1182	1940
1183	1905
1184	2037
1185	2003
1186	1995
1187	1918
1188	1970
1189	1957
1190	1944
1191	2023
1192	2055
1193	1922
1194	1919
1195	1926
1196	2020
1197	1957
1198	1957
1199	1987
1200	1939
1201	1932
1202	2069
1203	2012
1204	2009
1205	1993
1206	1949
1207	2024
1208	1938
1209	1980
1210	1954
1211	1966
1212	1993
1213	1997
1214	2050
1215	1956
1216	1977
1217	2035
1218	2079
1219	1950
1220	1971
1221	1931
1222	1931
1223	1999
1224	1932
1225	1993
1226	1998
1227	2028
1228	2081
1229	1914
1230	2068
1231	1943
1232	1946
1233	2067
1234	2071
1235	1921
1236	2097
1237	2021
1238	2061
1239	2036
1240	1989
1241	2035
1242	2040
1243	1991
1244	2031
1245	2122
1246	1940
1247	1974
1248	1968
1249	2018
1250	1979
1251	2031
1252	2011
1253	1990
1254	2012
1255	2056
1256	2074
1257	2010
1258	1966
1259	2020
1260	2073
1261	2038
1262	2050
1263	2040
1264	2049
1265	2035
1266	1965
1267	2077
1268	2034
1269	2019
1270	2028
1271	2035
1272	2016
1273	2102
1274	2061
1275	2049
1276	2044
1277	1969
1278	1970
1279	2026
1280	2088
1281	2077
1282	2096
1283	2009
1284	2081
1285	2005
1286	2009
1287	2090
1288	2053
1289	2071
1290	2043
1291	2043
1292	2148
1293	1987
1294	2044
1295	2060
1296	2052
1297	2070
1298	2025
1299	2082
1300	2111
1301	2057
1302	2043
1303	2028
1304	1965
1305	2082
1306	2009
1307	2074
1308	2126
1309	2018
1310	2009
1311	2093
1312	2010
1313	2025
1314	2125
1315	2140
1316	2054
1317	2007
1318	2026
1319	2108
1320	2103
1321	2064
1322	2068
1323	2087
1324	2101
1325	2026
1326	2065
